Origin IATA,Destination IATA,OCity,DCity,Fclass Seats,Bclass Seats,Eclass Seats,Total Seats
MEM,PHX,Memphis,Phoenix,0,0,0,0
ANC,ENA,Anchorage,Kenai,0,0,0,0
CGN,IND,Cologne,Indianapolis,0,0,0,0
SEA,CLM,Seattle,Port Angeles,0,0,0,0
NCL,EDI,Newcastle,Edinburgh,0,0,0,0
CDG,MXP,Paris,Milan,0,0,0,0
CDG,MEM,Paris,Memphis,0,0,0,0
CGN,MEM,Cologne,Memphis,0,0,0,0
LGG,MEM,Liege,Memphis,0,0,0,0
CGN,IND,Cologne,Indianapolis,0,0,0,0
YYJ,YVR,Victoria,Vancouver,0,0,0,0
NCL,EDI,Newcastle,Edinburgh,0,0,0,0
KIX,PVG,Osaka,Shanghai,0,0,0,0
CDG,CGN,Paris,Cologne,0,0,0,0
PDX,OTH,Portland,North Bend,0,0,0,0
CAN,NRT,Guangzhou,Tokyo,0,0,0,0
STN,CDG,London,Paris,0,0,0,0
ANC,ENA,Anchorage,Kenai,0,0,0,0
CDG,OTP,Paris,Bucharest,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
MEM,HNL,Memphis,Honolulu,0,0,0,0
CDG,CGN,Paris,Cologne,0,0,0,0
OTP,CDG,Bucharest,Paris,0,0,0,0
BUD,CDG,Budapest,Paris,0,0,0,0
SJU,BOG,San Juan,Bogota,0,0,0,0
ANC,HOM,Anchorage,Homer,0,0,0,0
MEM,CGN,Memphis,Cologne,0,0,0,0
PEK,KIX,Beijing,Osaka,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
LAX,MEM,Los Angeles,Memphis,0,0,0,0
CDG,BSL,Paris,Mulhouse,0,0,0,0
KIX,PVG,Osaka,Shanghai,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
SMF,RDD,Sacramento,Redding,0,0,0,0
BRQ,MUC,Brno,Munich,0,0,0,0
ANC,AFW,Anchorage,Fort Worth,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
SMF,UKI,Sacramento,Ukiah,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
ANC,KIX,Anchorage,Osaka,0,0,0,0
CEC,ACV,Crescent City,Arcata/Eureka,0,0,0,0
BLL,CGN,Billund,Cologne,0,0,0,0
SNN,CDG,Shannon,Paris,0,0,0,0
SNN,CDG,Shannon,Paris,0,0,0,0
SNN,CDG,Shannon,Paris,0,0,0,0
SNN,CDG,Shannon,Paris,0,0,0,0
SNN,CDG,Shannon,Paris,0,0,0,0
EWR,LAX,Newark,Los Angeles,0,0,0,0
RKS,CPR,Rock Springs,Casper,0,0,0,0
ARN,CDG,Stockholm,Paris,0,0,0,0
BLL,LGG,Billund,Liege,0,0,0,0
CDG,MXP,Paris,Milan,0,0,0,0
CGN,MEM,Cologne,Memphis,0,0,0,0
MEM,KIX,Memphis,Osaka,0,0,0,0
MEM,PHL,Memphis,Philadelphia,0,0,0,0
KIX,OAK,Osaka,Oakland,0,0,0,0
MEM,FAR,Memphis,Fargo,0,0,0,0
ARN,CDG,Stockholm,Paris,0,0,0,0
ARN,CDG,Stockholm,Paris,0,0,0,0
BLL,CDG,Billund,Paris,0,0,0,0
LIS,CDG,Lisbon,Paris,0,0,0,0
IND,ANC,Indianapolis,Anchorage,0,0,0,0
KIX,OAK,Osaka,Oakland,0,0,0,0
ANC,KIX,Anchorage,Osaka,0,0,0,0
BLL,LGG,Billund,Liege,0,0,0,0
EAR,GRI,Kearney,Grand Island,0,0,0,0
MEM,GEG,Memphis,Spokane,0,0,0,0
NCE,MRS,Nice,Marseille,0,0,0,0
BLL,LGG,Billund,Liege,0,0,0,0
SMF,ACV,Sacramento,Arcata/Eureka,0,0,0,0
KIX,PVG,Osaka,Shanghai,0,0,0,0
IND,ANC,Indianapolis,Anchorage,0,0,0,0
BGR,PWM,Bangor,Portland,0,0,0,0
CAN,BKK,Guangzhou,Bangkok,0,0,0,0
MEM,TPA,Memphis,Tampa,0,0,0,0
ARN,CDG,Stockholm,Paris,0,0,0,0
BLL,LGG,Billund,Liege,0,0,0,0
MEM,BWI,Memphis,Baltimore,0,0,0,0
SMF,CEC,Sacramento,Crescent City,0,0,0,0
HNL,SYD,Honolulu,Sydney,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
ISL,CDG,Istanbul,Paris,0,0,0,0
NCL,EDI,Newcastle,Edinburgh,0,0,0,0
CDG,CGN,Paris,Cologne,0,0,0,0
BLL,CDG,Billund,Paris,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
MEM,DEN,Memphis,Denver,0,0,0,0
ISL,CDG,Istanbul,Paris,0,0,0,0
ACV,SMF,Arcata/Eureka,Sacramento,0,0,0,0
SIN,HKG,Singapore,Hong Kong,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
KIX,OAK,Osaka,Oakland,0,0,0,0
MEM,HNL,Memphis,Honolulu,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
BLL,CDG,Billund,Paris,0,0,0,0
OTP,CDG,Bucharest,Paris,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
VIS,OAK,Visalia,Oakland,0,0,0,0
CAN,NRT,Guangzhou,Tokyo,0,0,0,0
BHX,GDN,Birmingham,Gdansk,0,0,0,0
WAW,CDG,Warsaw,Paris,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
MEM,BWI,Memphis,Baltimore,0,0,0,0
CAN,NRT,Guangzhou,Tokyo,0,0,0,0
BLL,CDG,Billund,Paris,0,0,0,0
VCP,MEM,Sao Paulo,Memphis,0,0,0,0
MEM,TPA,Memphis,Tampa,0,0,0,0
OTP,CDG,Bucharest,Paris,0,0,0,0
STN,CDG,London,Paris,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
ISL,CDG,Istanbul,Paris,0,0,0,0
CAN,BKK,Guangzhou,Bangkok,0,0,0,0
MEM,IAH,Memphis,Houston,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
MEM,PDX,Memphis,Portland,0,0,0,0
GEG,EAT,Spokane,Wenatchee,0,0,0,0
YQT,YWG,Thunder Bay,Winnipeg,0,0,0,0
WAW,CDG,Warsaw,Paris,0,0,0,0
MEM,BQN,Memphis,Aguadilla,0,0,0,0
IND,BOS,Indianapolis,Boston,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
CDG,CGN,Paris,Cologne,0,0,0,0
GOT,CDG,Gothenburg,Paris,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
EWR,LAX,Newark,Los Angeles,0,0,0,0
MEM,GDL,Memphis,Guadalajara,0,0,0,0
MEM,BWI,Memphis,Baltimore,0,0,0,0
PVG,NRT,Shanghai,Tokyo,0,0,0,0
CGN,MEM,Cologne,Memphis,0,0,0,0
EWR,AFW,Newark,Fort Worth,0,0,0,0
GOT,CDG,Gothenburg,Paris,0,0,0,0
WAW,CDG,Warsaw,Paris,0,0,0,0
MEM,ONT,Memphis,Ontario,0,0,0,0
MEM,TPA,Memphis,Tampa,0,0,0,0
AFW,ATL,Fort Worth,Atlanta,0,0,0,0
HOM,ANC,Homer,Anchorage,0,0,0,0
CDG,MEM,Paris,Memphis,0,0,0,0
GEG,LGD,Spokane,La Grande,0,0,0,0
SAW,LGG,Istanbul,Liege,0,0,0,0
OTP,CDG,Bucharest,Paris,0,0,0,0
KIX,PVG,Osaka,Shanghai,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
SAW,LGG,Istanbul,Liege,0,0,0,0
MEM,IAD,Memphis,Washington,0,0,0,0
MEM,PHX,Memphis,Phoenix,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
MEM,FLL,Memphis,Fort Lauderdale,0,0,0,0
CAN,BKK,Guangzhou,Bangkok,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
MEM,DEN,Memphis,Denver,0,0,0,0
MEM,BQN,Memphis,Aguadilla,0,0,0,0
MEM,NRT,Memphis,Tokyo,0,0,0,0
GOT,CDG,Gothenburg,Paris,0,0,0,0
WAW,CDG,Warsaw,Paris,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
VCP,MEM,Sao Paulo,Memphis,0,0,0,0
MEM,MTY,Memphis,Monterrey,0,0,0,0
HOM,ANC,Homer,Anchorage,0,0,0,0
MEM,TUS,Memphis,Tucson,0,0,0,0
MEM,TUS,Memphis,Tucson,0,0,0,0
KIX,OAK,Osaka,Oakland,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
BRQ,CDG,Brno,Paris,0,0,0,0
MEM,PDX,Memphis,Portland,0,0,0,0
MEM,DTW,Memphis,Detroit,0,0,0,0
MEM,BQN,Memphis,Aguadilla,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
ANC,NRT,Anchorage,Tokyo,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
OTP,CDG,Bucharest,Paris,0,0,0,0
CAN,KUL,Guangzhou,Kuala Lumpur,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
MEM,FLL,Memphis,Fort Lauderdale,0,0,0,0
IND,LAX,Indianapolis,Los Angeles,0,0,0,0
MEM,YYZ,Memphis,Toronto,0,0,0,0
PEK,KIX,Beijing,Osaka,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
MEM,ONT,Memphis,Ontario,0,0,0,0
CAN,KUL,Guangzhou,Kuala Lumpur,0,0,0,0
MEM,RDU,Memphis,Raleigh/Durham,0,0,0,0
BOS,ORD,Boston,Chicago,0,0,0,0
KIX,NRT,Osaka,Tokyo,0,0,0,0
CDG,MEM,Paris,Memphis,0,0,0,0
CAN,BKK,Guangzhou,Bangkok,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
CAN,ICN,Guangzhou,Seoul,0,0,0,0
KTW,CDG,Katowice,Paris,0,0,0,0
GEG,EAT,Spokane,Wenatchee,0,0,0,0
MEM,JFK,Memphis,New York,0,0,0,0
VCP,MEM,Sao Paulo,Memphis,0,0,0,0
MEM,JFK,Memphis,New York,0,0,0,0
MEM,JFK,Memphis,New York,0,0,0,0
MEM,TUS,Memphis,Tucson,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
CAN,BKK,Guangzhou,Bangkok,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
MEM,MSP,Memphis,Minneapolis,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
GUP,FMN,Gallup,Farmington,0,0,0,0
WAW,HAJ,Warsaw,Hannover,0,0,0,0
AFW,PHL,Fort Worth,Philadelphia,0,0,0,0
BER,CDG,Schönefeld,Paris,0,0,0,0
BUD,CDG,Budapest,Paris,0,0,0,0
SAW,LGG,Istanbul,Liege,0,0,0,0
MEM,PDX,Memphis,Portland,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
BER,CDG,Schönefeld,Paris,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
IND,LAX,Indianapolis,Los Angeles,0,0,0,0
MEM,SJU,Memphis,San Juan,0,0,0,0
CGN,MEM,Cologne,Memphis,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
STN,MEM,London,Memphis,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
MEM,EWR,Memphis,Newark,0,0,0,0
MEM,TUS,Memphis,Tucson,0,0,0,0
PEK,KIX,Beijing,Osaka,0,0,0,0
BUD,CDG,Budapest,Paris,0,0,0,0
CDG,KTW,Paris,Katowice,0,0,0,0
NCL,CDG,Newcastle,Paris,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
CAN,SGN,Guangzhou,Ho Chi Minh City,0,0,0,0
CAN,KUL,Guangzhou,Kuala Lumpur,0,0,0,0
MEM,LAS,Memphis,Las Vegas,0,0,0,0
MEM,PDX,Memphis,Portland,0,0,0,0
KIX,NRT,Osaka,Tokyo,0,0,0,0
PVG,NRT,Shanghai,Tokyo,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
IND,SLC,Indianapolis,Salt Lake City,0,0,0,0
IND,SLC,Indianapolis,Salt Lake City,0,0,0,0
MEM,HNL,Memphis,Honolulu,0,0,0,0
KIX,NRT,Osaka,Tokyo,0,0,0,0
AFW,ONT,Fort Worth,Ontario,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
MEM,BDL,Memphis,Hartford,0,0,0,0
CDG,CGN,Paris,Cologne,0,0,0,0
CAN,ICN,Guangzhou,Seoul,0,0,0,0
IND,PHX,Indianapolis,Phoenix,0,0,0,0
BER,CDG,Schönefeld,Paris,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
STN,MEM,London,Memphis,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
CAN,DXB,Guangzhou,Dubai,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
BER,CDG,Schönefeld,Paris,0,0,0,0
SMF,MEM,Sacramento,Memphis,0,0,0,0
HNL,SYD,Honolulu,Sydney,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
MEM,LAS,Memphis,Las Vegas,0,0,0,0
MEM,SJU,Memphis,San Juan,0,0,0,0
MEM,EWR,Memphis,Newark,0,0,0,0
PVG,NRT,Shanghai,Tokyo,0,0,0,0
CAN,NRT,Guangzhou,Tokyo,0,0,0,0
MEM,LBB,Memphis,Lubbock,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
ANC,NRT,Anchorage,Tokyo,0,0,0,0
MRS,CDG,Marseille,Paris,0,0,0,0
MRS,CDG,Marseille,Paris,0,0,0,0
SAW,LGG,Istanbul,Liege,0,0,0,0
MEM,BDL,Memphis,Hartford,0,0,0,0
AFW,ATL,Fort Worth,Atlanta,0,0,0,0
MEM,SJC,Memphis,San Jose,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
MEM,SMF,Memphis,Sacramento,0,0,0,0
GRI,OMA,Grand Island,Omaha,0,0,0,0
KIX,MEM,Osaka,Memphis,0,0,0,0
ISL,CDG,Istanbul,Paris,0,0,0,0
CDG,MLA,Paris,Luqa,0,0,0,0
IND,OAK,Indianapolis,Oakland,0,0,0,0
MEM,BOI,Memphis,Boise,0,0,0,0
KIX,NRT,Osaka,Tokyo,0,0,0,0
KIX,MEM,Osaka,Memphis,0,0,0,0
HNL,LIH,Honolulu,Lihue,0,0,0,0
CAN,SGN,Guangzhou,Ho Chi Minh City,0,0,0,0
AFW,OAK,Fort Worth,Oakland,0,0,0,0
MEM,BIL,Memphis,Billings,0,0,0,0
MEM,HTS,Memphis,Huntington,0,0,0,0
MEM,TYS,Memphis,Knoxville,0,0,0,0
IND,LAX,Indianapolis,Los Angeles,0,0,0,0
MEM,IAD,Memphis,Washington,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
STN,MEM,London,Memphis,0,0,0,0
MEM,BIL,Memphis,Billings,0,0,0,0
MEM,BIL,Memphis,Billings,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
YQT,YWG,Thunder Bay,Winnipeg,0,0,0,0
BRQ,CDG,Brno,Paris,0,0,0,0
IND,ABQ,Indianapolis,Albuquerque,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
MEM,JFK,Memphis,New York,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
CAN,SIN,Guangzhou,Singapore,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
MEM,BOI,Memphis,Boise,0,0,0,0
PVG,NRT,Shanghai,Tokyo,0,0,0,0
KTW,CDG,Katowice,Paris,0,0,0,0
VCE,CDG,Venezia,Paris,0,0,0,0
MEM,RNO,Memphis,Reno,0,0,0,0
MEM,BDL,Memphis,Hartford,0,0,0,0
EWR,AFW,Newark,Fort Worth,0,0,0,0
IND,CLT,Indianapolis,Charlotte,0,0,0,0
PVG,NRT,Shanghai,Tokyo,0,0,0,0
MEM,ATL,Memphis,Atlanta,0,0,0,0
MEM,CVG,Memphis,Cincinnati,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
CAN,ICN,Guangzhou,Seoul,0,0,0,0
YTS,YYZ,Timmins,Toronto,0,0,0,0
MRS,CDG,Marseille,Paris,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
MEM,MHT,Memphis,Manchester,0,0,0,0
AFW,ONT,Fort Worth,Ontario,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
MEM,SJU,Memphis,San Juan,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
CDG,OTP,Paris,Bucharest,0,0,0,0
IND,PHX,Indianapolis,Phoenix,0,0,0,0
AFW,ONT,Fort Worth,Ontario,0,0,0,0
MEM,PDX,Memphis,Portland,0,0,0,0
MEM,BIL,Memphis,Billings,0,0,0,0
MEM,BIL,Memphis,Billings,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
BRU,HEL,Brussels,Helsinki,0,0,0,0
CAN,SGN,Guangzhou,Ho Chi Minh City,0,0,0,0
MEM,HNL,Memphis,Honolulu,0,0,0,0
MEM,ONT,Memphis,Ontario,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
FAI,ANC,Fairbanks,Anchorage,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
LGG,MEM,Liege,Memphis,0,0,0,0
GEG,YKM,Spokane,Yakima,0,0,0,0
KIX,MEM,Osaka,Memphis,0,0,0,0
KIX,MEM,Osaka,Memphis,0,0,0,0
ISL,CDG,Istanbul,Paris,0,0,0,0
BRQ,CDG,Brno,Paris,0,0,0,0
SAW,LGG,Istanbul,Liege,0,0,0,0
MEM,SAN,Memphis,San Diego,0,0,0,0
MEM,SMF,Memphis,Sacramento,0,0,0,0
MEM,HNL,Memphis,Honolulu,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
LYS,CDG,Lyon,Paris,0,0,0,0
VCE,CDG,Venezia,Paris,0,0,0,0
MEM,GSO,Memphis,Greensboro,0,0,0,0
MEM,GSO,Memphis,Greensboro,0,0,0,0
ANC,ICN,Anchorage,Seoul,0,0,0,0
STN,MEM,London,Memphis,0,0,0,0
MEM,OKC,Memphis,Oklahoma City,0,0,0,0
OPO,CDG,Porto,Paris,0,0,0,0
OPO,CDG,Porto,Paris,0,0,0,0
OPO,CDG,Porto,Paris,0,0,0,0
MEM,ATL,Memphis,Atlanta,0,0,0,0
MEM,DEN,Memphis,Denver,0,0,0,0
MEM,GSO,Memphis,Greensboro,0,0,0,0
FAI,ANC,Fairbanks,Anchorage,0,0,0,0
HNL,SYD,Honolulu,Sydney,0,0,0,0
YQT,YWG,Thunder Bay,Winnipeg,0,0,0,0
KTW,CDG,Katowice,Paris,0,0,0,0
VCE,CDG,Venezia,Paris,0,0,0,0
BRU,JKG,Brussels,Jönköping,0,0,0,0
IND,DEN,Indianapolis,Denver,0,0,0,0
MEM,JFK,Memphis,New York,0,0,0,0
MEM,ATL,Memphis,Atlanta,0,0,0,0
BOS,GSO,Boston,Greensboro,0,0,0,0
MEM,MSP,Memphis,Minneapolis,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
MEM,OAK,Memphis,Oakland,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
MEM,DEN,Memphis,Denver,0,0,0,0
CAN,ANC,Guangzhou,Anchorage,0,0,0,0
CAN,ANC,Guangzhou,Anchorage,0,0,0,0
MEM,LBB,Memphis,Lubbock,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
SKB,SJU,Basseterre,San Juan,0,0,0,0
FCA,GEG,Kalispell,Spokane,0,0,0,0
ANU,SJU,St. George,San Juan,0,0,0,0
ANU,SJU,St. George,San Juan,0,0,0,0
ANU,SJU,St. George,San Juan,0,0,0,0
ANU,SJU,St. George,San Juan,0,0,0,0
ANU,SJU,St. George,San Juan,0,0,0,0
HNL,LIH,Honolulu,Lihue,0,0,0,0
MEM,BDL,Memphis,Hartford,0,0,0,0
MEM,GDL,Memphis,Guadalajara,0,0,0,0
AFW,OAK,Fort Worth,Oakland,0,0,0,0
MEM,BQN,Memphis,Aguadilla,0,0,0,0
MEM,MHT,Memphis,Manchester,0,0,0,0
STN,SJU,London,San Juan,0,0,0,0
STN,MEM,London,Memphis,0,0,0,0
MEM,TYS,Memphis,Knoxville,0,0,0,0
MEM,CVG,Memphis,Cincinnati,0,0,0,0
FAI,ANC,Fairbanks,Anchorage,0,0,0,0
HOM,ANC,Homer,Anchorage,0,0,0,0
BIS,FAR,Bismarck,Fargo,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
HNL,AKL,Honolulu,Auckland,0,0,0,0
OPO,CDG,Porto,Paris,0,0,0,0
CAN,KIX,Guangzhou,Osaka,0,0,0,0
CAN,HAN,Guangzhou,Hanoi,0,0,0,0
MEM,RDU,Memphis,Raleigh/Durham,0,0,0,0
MEM,ONT,Memphis,Ontario,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
FAR,DIK,Fargo,Dickinson,0,0,0,0
MEM,MSY,Memphis,New Orleans,0,0,0,0
IND,BOS,Indianapolis,Boston,0,0,0,0
MEM,IND,Memphis,Indianapolis,0,0,0,0
MEM,CVG,Memphis,Cincinnati,0,0,0,0
GEG,EAT,Spokane,Wenatchee,0,0,0,0
MEM,TYS,Memphis,Knoxville,0,0,0,0
MRS,CDG,Marseille,Paris,0,0,0,0
CAN,KUL,Guangzhou,Kuala Lumpur,0,0,0,0
MEM,PHL,Memphis,Philadelphia,0,0,0,0
MEM,OKC,Memphis,Oklahoma City,0,0,0,0
MEM,MIA,Memphis,Miami,0,0,0,0
FAI,ANC,Fairbanks,Anchorage,0,0,0,0
PDX,MFR,Portland,Medford,0,0,0,0
MEM,HTS,Memphis,Huntington,0,0,0,0
MEM,SJC,Memphis,San Jose,0,0,0,0
IND,AFW,Indianapolis,Fort Worth,0,0,0,0
MEM,SAN,Memphis,San Diego,0,0,0,0
MEM,RNO,Memphis,Reno,0,0,0,0
MEM,MHT,Memphis,Manchester,0,0,0,0
MEM,SJC,Memphis,San Jose,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
ANC,NRT,Anchorage,Tokyo,0,0,0,0
CAN,CRK,Guangzhou,Angeles City,0,0,0,0
VCP,BQN,Sao Paulo,Aguadilla,0,0,0,0
MEM,BOS,Memphis,Boston,0,0,0,0
MEM,GEG,Memphis,Spokane,0,0,0,0
MEM,MHT,Memphis,Manchester,0,0,0,0
IND,LAX,Indianapolis,Los Angeles,0,0,0,0
MEM,CLT,Memphis,Charlotte,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
ANC,KIX,Anchorage,Osaka,0,0,0,0
MEM,HTS,Memphis,Huntington,0,0,0,0
KTW,CDG,Katowice,Paris,0,0,0,0
CAN,HAN,Guangzhou,Hanoi,0,0,0,0
MEM,CLT,Memphis,Charlotte,0,0,0,0
MEM,ANC,Memphis,Anchorage,0,0,0,0
ABQ,GUP,Albuquerque,Gallup,0,0,0,0
PTP,SJU,Pointe-à-Pitre,San Juan,0,0,0,0
CAN,SGN,Guangzhou,Ho Chi Minh City,0,0,0,0
AFW,MIA,Fort Worth,Miami,0,0,0,0
MEM,MIA,Memphis,Miami,0,0,0,0
MEM,GSO,Memphis,Greensboro,0,0,0,0
MEM,SLC,Memphis,Salt Lake City,0,0,0,0
ANC,KIX,Anchorage,Osaka,0,0,0,0
EWR,AFW,Newark,Fort Worth,0,0,0,0
IND,MCO,Indianapolis,Orlando,0,0,0,0
HNL,JHM,Honolulu,Lahaina,0,0,0,0
CPH,LGG,Copenhagen,Liege,0,0,0,0
CPH,LGG,Copenhagen,Liege,0,0,0,0
EDI,EMA,Edinburgh,Nottingham,0,0,0,0
MEM,MSP,Memphis,Minneapolis,0,0,0,0
AFW,OAK,Fort Worth,Oakland,0,0,0,0
MEM,GSO,Memphis,Greensboro,0,0,0,0
MEM,SAT,Memphis,San Antonio,0,0,0,0
MEM,ATL,Memphis,Atlanta,0,0,0,0
MEM,SMF,Memphis,Sacramento,0,0,0,0
CAN,ANC,Guangzhou,Anchorage,0,0,0,0
IND,CLT,Indianapolis,Charlotte,0,0,0,0
CPH,LGG,Copenhagen,Liege,0,0,0,0
CPH,LGG,Copenhagen,Liege,0,0,0,0
MEM,MSY,Memphis,New Orleans,0,0,0,0
MEM,SJC,Memphis,San Jose,0,0,0,0
CAN,ICN,Guangzhou,Seoul,0,0,0,0
ENA,ANC,Kenai,Anchorage,0,0,0,0
MEM,GTF,Memphis,Great Falls,0,0,0,0
MEM,SEA,Memphis,Seattle,0,0,0,0
CDG,BUD,Paris,Budapest,0,0,0,0
MEM,HTS,Memphis,Huntington,0,0,0,0
EDI,CDG,Edinburgh,Paris,0,0,0,0
IND,BDL,Indianapolis,Hartford,0,0,0,0
IND,LAX,Indianapolis,Los Angeles,0,0,0,0
MEM,LAX,Memphis,Los Angeles,0,0,0,0
IND,ONT,Indianapolis,Ontario,0,0,0,0
MEM,SAN,Memphis,San Diego,0,0,0,0
IND,BDL,Indianapolis,Hartford,0,0,0,0
MEM,TYS,Memphis,Knoxville,0,0,0,0
PRG,CDG,Prague,Paris,0,0,0,0
CAN,HAN,Guangzhou,Hanoi,0,0,0,0
MEM,MSY,Memphis,New Orleans,0,0,0,0
MEM,GEG,Memphis,Spokane,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
AFW,PHL,Fort Worth,Philadelphia,0,0,0,0
HAJ,CDG,Hannover,Paris,0,0,0,0
YQT,YWG,Thunder Bay,Winnipeg,0,0,0,0
VIE,LGG,Vienna,Liege,0,0,0,0
STR,CDG,Stuttgart,Paris,0,0,0,0
VIE,LGG,Vienna,Liege,0,0,0,0
MEM,ROC,Memphis,Rochester,0,0,0,0
MEM,MKE,Memphis,Milwaukee,0,0,0,0
IND,BOS,Indianapolis,Boston,0,0,0,0
MEM,DTW,Memphis,Detroit,0,0,0,0
MEM,TYS,Memphis,Knoxville,0,0,0,0
MEM,LBB,Memphis,Lubbock,0,0,0,0
FAR,BIS,Fargo,Bismarck,0,0,0,0
MEM,BOI,Memphis,Boise,0,0,0,0
MEM,BOI,Memphis,Boise,0,0,0,0
YEB,YYZ,Bar River,Toronto,0,0,0,0
VIE,LGG,Vienna,Liege,0,0,0,0
